Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Georeference,NYS Municipal Boundaries 2,New York Zip Codes 2,Counties 2
ELEC,Centereach Park,284 Hawkins Rd,,Centereach,NY,11720,,866-816-7584,E,,Public,24 hours daily,,,,,,4.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,40.881709,-73.076176,2020-12-03T00:00:00.000,123094,2021-03-11 23:22:17,P,,,2019-04-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.076176, 40.881709]}",1022,1077,2179
ELEC,HARMONY MILLS 1 WEST 2 2.1,100 N Mohawk St,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.778606,-73.70292,2021-07-15T00:00:00.000,174731,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.70292, 42.778606]}",835,1176,2030
ELEC,The Peninsula Hotel New York - Tesla Destination,700 5th Ave,,New York,NY,10019,,212-956 2888  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,1.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.76178,-73.975057,2020-11-03T00:00:00.000,115181,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.975057, 40.76178]}",749,742,2095
ELEC,BURNS MGT SCH COMM BLDG 2,1 broom shop rd,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.739933,-73.788345,2021-07-15T00:00:00.000,149546,2021-07-15 00:25:19,,,,2019-11-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.788345, 42.739933]}",834,1288,2030
ELEC,Buffalo Club,388 Delaware Ave,,Buffalo,NY,14202,,518-691-3119,E,,Public,24 hours daily,,,,,,2.0,,,LIVINGSTON,{'url': 'https://www.solution.energy/evse/'},GPS,42.895069,-78.876057,2021-06-07T00:00:00.000,189507,2021-06-07 17:37:37,P,,,2021-01-14T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,,,,,,,,,,NONE,"{'type': 'Point', 'coordinates': [-78.876057, 42.895069]}",300,33,2041
ELEC,Faust Motel - Tesla Destination,151 Main St,,Tupper Lake,NY,12986,,518-420-8461  877-798-3752,E,,Public,24 hours daily; for customer use only,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,44.243737,-74.487414,2020-11-03T00:00:00.000,115244,2021-03-11 23:22:17,P,,,2018-11-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.487414, 44.243737]}",178,305,621
ELEC,MONTEBELLO VILLAGE HALL 1,1 Montebello Rd,,Suffern,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.11925,-74.11023,2021-07-15T00:00:00.000,155122,2021-07-15 00:25:19,,,,2020-04-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.11023, 41.11925]}",529,1454,628
ELEC,960 BUSTI 960 BUSTI 1,960 Busti Ave,,Buffalo,NY,14213,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.908953,-78.900652,2021-07-15T00:00:00.000,150340,2021-07-15 00:25:19,,,,2019-12-19T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.900652, 42.908953]}",300,69,2041
ELEC,Windsor Town Court Room,124 Main St,,Windsor,NY,13865,,866-816-7584,E,,Public,24 hours daily,,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},200-9,42.077966,-75.639472,2020-04-08T00:00:00.000,94868,2021-03-11 23:22:17,LG,,,2017-10-26T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.639472, 42.077966]}",936,474,2033
ELEC,PPC STATION 2,Point Place Casino 450 St Route 31,,Bridgeport,NY,13030,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.153646,-75.965958,2021-07-15T00:00:00.000,162272,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.965958, 43.153646]}",119,633,2092
ELEC,FAYETTEVILLE FAYETTEVILLE,205 Brooklea Dr,,Fayetteville,NY,13066,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.031004,-76.01247,2021-07-15T00:00:00.000,162361,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.01247, 43.031004]}",696,621,2132
ELEC,799 SENECA STATION 2,799 Seneca St,,Buffalo,NY,14210,,888-758-4389,E,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.875115,-78.847547,2021-07-15T00:00:00.000,191243,2021-07-15 00:25:19,,,,2021-06-19T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.847547, 42.875115]}",300,66,2041
ELEC,Bethpage Associates,99 Quaker Meeting House Rd,,Farmingdale,NY,11735,,866-816-7584,E,,Public,24 hours daily,,,,,,1.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,40.7413551371829,-73.4559301530258,2020-04-08T00:00:00.000,123142,2021-03-11 23:22:17,P,,,2019-04-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.4559301530258, 40.7413551371829]}",59,1115,2094
ELEC,ATRIUM EVCHARGE RSPJ EV 2,10 Maxwell Dr,,Clifton Park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.868332,-73.781685,2021-07-15T00:00:00.000,175082,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.781685, 42.868332]}",1009,1190,2141
ELEC,Best Western Watertown Fort Drum - Tesla Destination,300 Washington St,,Watertown,NY,13601,,315-782-8000  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,43.971836,-75.911773,2020-11-03T00:00:00.000,122498,2021-03-11 23:22:17,P,,,2019-03-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.911773, 43.971836]}",841,1466,2089
ELEC,EVPASS ONCT-12,400-498 Harrison St,,Syracuse,NY,13202,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.044159,-76.146606,2021-07-15T00:00:00.000,162504,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.146606, 43.044159]}",687,711,2132
ELEC,DOUBLEDAY EV COOPERSTOWN 2,2 Doubleday Ct,,Cooperstown,NY,13326,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.700197,-74.926152,2021-07-15T00:00:00.000,180100,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.926152, 42.700197]}",902,540,2136
ELEC,Icon Parking 11 5th Ave - Tesla Destination,11 5th Ave,,New York,NY,10003,,212-475-9562  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.732257,-73.99608,2020-11-03T00:00:00.000,114998,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.99608, 40.732257]}",749,719,2095
ELEC,University at Albany - SEFCU Arena Parking Lot,1400 Washington Ave,University Dr,Albany,NY,12222,,,E,,Public,24 hours daily,,,,,,2.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,42.682053,-73.828373,2021-06-07T00:00:00.000,123302,2021-06-07 17:37:37,P,,,2018-04-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.828373, 42.682053]}",832,49,2030
ELEC,NEW HARTFORD GW-1 1.1,8635 Clinton St,,New Hartford,NY,13413,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.092808,-75.316605,2021-07-15T00:00:00.000,174768,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.316605, 43.092808]}",921,1274,625
ELEC,POUGHEEPSIE EV POUGHKEEPSIE 1,41 Civic Center Plaza,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.70477,-73.92731,2021-07-15T00:00:00.000,183106,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.92731, 41.70477]}",588,1021,2040
ELEC,EP Building,1 Research Cir,Chargers are located in the parking lot to the north side of the Engineering Physics Bldg.,Niskayuna,NY,12309,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,5.0,,,SemaCharge Network,{'url': 'https://semaconnect.com/'},GPS,42.82891140791,-73.874212641109,2021-07-15T00:00:00.000,148042,2021-07-15 00:17:31,,,,2019-03-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.874212641109, 42.82891140791]}",107,78,2142
ELEC,COLE GROUP COLONIE EAST 3,98 Saratoga Ct,,Latham,NY,12110,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.746113,-73.770676,2021-07-15T00:00:00.000,154059,2021-07-15 00:25:19,,,,2020-02-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.770676, 42.746113]}",834,1288,2030
ELEC,Jim Barnard Chevrolet,7101 Buffalo Rd,,Churchville,NY,14428,,585-293-2120,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,43.099649,-77.897024,2021-05-06T00:00:00.000,81608,2021-05-06 13:19:19,P,,,2010-01-01T00:00:00.000,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-77.897024, 43.099649]}",538,181,2093
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,,New York,NY,10128,,877-727-5464  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-8,40.776302,-73.944521,2020-11-03T00:00:00.000,115153,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.944521, 40.776302]}",749,583,2095
ELEC,The FLX Wienery - Tesla Destination,5090 Highway 14,,Dundee,NY,14837,,607-243-7100  877-798-3752,E,,Public - Call ahead,24 hours daily; for customer use only,,,,,,2.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,42.519115,-76.922429,2020-11-03T00:00:00.000,114935,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.922429, 42.519115]}",90,1776,2225
ELEC,HONEST WEIGHT HONEST WEIGHT 1,81 Watervliet Ave,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.678158,-73.78155,2021-07-15T00:00:00.000,146797,2021-07-15 00:25:19,,,,2019-10-11T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.78155, 42.678158]}",814,43,2030
ELEC,W 75th Parking Garage - Tesla Supercharger,201 W 75th Street,,New York,NY,10023,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4.0,,Tesla,{'url': 'http://www.teslamotors.com/supercharger'},200-8,40.781,-73.9804,2020-08-10T00:00:00.000,102335,2021-03-11 23:22:17,P,,,2018-07-23T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.9804, 40.781]}",749,750,2095
ELEC,854ELLICOTT 589 ELLICOTT 2,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.895779,-78.86813,2021-07-15T00:00:00.000,181840,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.86813, 42.895779]}",300,34,2041
LPG,Gladstone Sunoco,5420 W Henrietta Rd,,West Henrietta,NY,14586,,585-334-9914,E,,Public,6am-8pm M-F,A Cash D M PHH V Voyager Wright_Exp,,,,,,,,,,200-9,43.0443,-77.659377,2021-03-15T00:00:00.000,61907,2021-03-15 13:14:11,P,,,2014-05-30T00:00:00.000,,,True,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"ACME"", ""QUICK_CONNECT",,,,,,,,"{'type': 'Point', 'coordinates': [-77.659377, 43.0443]}",546,420,2093
ELEC,GGMC Parking MODA - Tesla Destination,89-14 Parsons Blvd,,Jamaica,NY,11432,,718-523-1475  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,7.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.705192,-73.80223,2020-11-03T00:00:00.000,150686,2021-03-11 23:22:17,P,,,2019-09-30T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.80223, 40.705192]}",196,1216,2137
ELEC,Quik Park 82nd Street LLC - Tesla Destination,350 E. 82nd St,,New York,NY,10028,,212-352-0514  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3.0,,,Tesla Destination,{'url': 'https://www.tesla.com/destination-charging'},200-9,40.774316,-73.951909,2020-11-03T00:00:00.000,115108,2021-03-11 23:22:17,P,,,2016-01-01T00:00:00.000,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.951909, 40.774316]}",749,755,2095
ELEC,PICOTTE 12 CORPORATE 4,12 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.68571,-73.76649,2021-07-15T00:00:00.000,166798,2021-07-15 00:25:19,,,,2020-09-11T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.76649, 42.68571]}",834,48,2030
ELEC,Sunrise Toyota,3984 Sunrise Hwy,,Forest Hills,NY,11769,,866-816-7584,E,,Public,24 hours daily; Also accepts PayPal,A APPLE_PAY D M V,,,,,8.0,,,EV Connect,{'url': 'http://evconnect.com/'},GPS,40.748015,-73.141164,2021-06-07T00:00:00.000,190271,2021-06-07 17:37:37,P,,,2021-02-16T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.141164, 40.748015]}",1019,1319,2179
ELEC,APDC ADMIN LOT PORT 1.3,106 Smith Blvd,,Albany,NY,12202,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.62624,-73.75831,2021-07-15T00:00:00.000,181003,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.75831, 42.62624]}",814,39,2030
ELEC,35 SUTTON 1 35 SUTTON PL,35 Sutton Pl,,New York,NY,10022,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,40.758358,-73.9597,2021-07-15T00:00:00.000,147425,2021-07-15 00:25:19,,,,2019-11-01T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.9597, 40.758358]}",749,749,2095
ELEC,KINGSTON VISITORS CENTER,2 Broadway,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.918516,-73.982758,2021-07-15T00:00:00.000,162261,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.982758, 41.918516]}",425,79,2182
ELEC,Kissena Garage,4370 Kissena Boulevard,,Flushing,NY,11355,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1.0,,,Blink Network,{'url': 'http://www.blinkcharging.com/'},GPS,40.753624,-73.823573,2021-07-14T00:00:00.000,191262,2021-07-14 22:55:15,,,,2021-06-20T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.823573, 40.753624]}",196,825,2137
ELEC,SULLIVAN COUNTY SULLIVAN 1,14 Sturgis Rd,,Monticello,NY,12701,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,41.65958,-74.69082,2021-07-15T00:00:00.000,174492,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.69082, 41.65958]}",650,1024,2180
ELEC,Shops at Main / Transit - Tesla Supercharger,4455  Transit Road,,Buffalo,NY,14221,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8.0,,Tesla,{'url': 'http://www.teslamotors.com/supercharger'},200-9,42.9687,-78.6957,2020-08-10T00:00:00.000,102328,2021-03-11 23:22:17,P,,,2015-06-01T00:00:00.000,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"{'type': 'Point', 'coordinates': [-78.6957, 42.9687]}",297,110,2041
ELEC,DMV PARKING LOT JOHNSTOWN,227 W Main St,,Johnstown,NY,12095,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.006616,-74.375423,2021-07-15T00:00:00.000,162306,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-74.375423, 43.006616]}",384,1238,2085
ELEC,HIGHWAY BALLSTON TH,323 Charlton Rd,,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.950388,-73.905468,2021-07-15T00:00:00.000,189147,2021-07-15 00:25:19,,,,2021-05-04T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.905468, 42.950388]}",1011,1153,2141
ELEC,ATRIUM EVCHARGE PARKPLAZA EV4,56 Clifton Country Rd,,Clifton park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.856502,-73.782528,2021-07-15T00:00:00.000,175312,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.782528, 42.856502]}",1009,1190,2141
ELEC,Reinstein Woods Nature Preserve,93 Honorine Dr,"Between Union & Transit Rds, off of Como Park Boulevard",Depew,NY,14043,,716-683-5959,E,,Public - Call ahead,Sunrise to sunset daily,,,,,,2.0,,,Non-Networked,,GPS,42.891613,-78.717862,2020-06-09T00:00:00.000,82545,2021-03-11 23:22:17,SG,,,2017-04-21T00:00:00.000,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARK,,,,,,,Free,,,,,,,,,SOLAR,"{'type': 'Point', 'coordinates': [-78.717862, 42.891613]}",298,162,2041
CNG,Clean Energy - Hicksville - National Grid,175 E Old Country Rd,"From I-495 exit onto SR-107 S, left onto E Old Country Rd, and the station is on the right in KeySpan yard",Hicksville,NY,11801,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card; Also accepts OGS,CleanEnergy D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,40.766799,-73.509603,2021-05-06T00:00:00.000,449,2021-05-06 13:19:19,T,,,1992-07-15T00:00:00.000,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1.0,NONE,150.0,,,,,,,,,Q,3000 3600,MD,,,"{'type': 'Point', 'coordinates': [-73.509603, 40.766799]}",59,1489,2094
ELEC,TOWN OF BOLTON TOWN OF BOLTON1,5 Cross Street Town of Bolton,,Bolton Landing,NY,12814,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.557602,-73.657839,2021-07-15T00:00:00.000,165304,2021-07-15 00:25:19,,,,2020-08-19T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.657839, 43.557602]}",826,801,2183
ELEC,TIBA 45766 N COUNTRY,43373/521 Collins Landing Rd,,Alexandria Bay,NY,13607,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,44.29482,-75.975867,2021-07-15T00:00:00.000,162187,2021-07-15 00:25:19,,,,2020-06-12T00:00:00.000,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-75.975867, 44.29482]}",847,1471,2089
ELEC,SUNY CORTLAND DE GROAT 1.4,45 Graham Ave,,Cortland,NY,13045,,888-758-4389,E,,Public,Mon 5:00pm - 12:00am; Tue 5:00pm - 12:00am; Wed 5:00pm - 12:00am; Thu 5:00pm - 12:00am; Fri 5:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,42.59763,-76.18639,2021-07-15T00:00:00.000,183389,2021-07-15 00:25:19,,,,2021-01-27T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-76.18639, 42.59763]}",778,362,620
ELEC,MUNICIPAL EVSE MURRAY STREET,39 Murray St,,Glens Falls,NY,12801,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,{'url': 'http://www.chargepoint.com/'},GPS,43.303196,-73.64867,2021-07-15T00:00:00.000,155245,2021-07-15 00:25:19,,,,2020-04-08T00:00:00.000,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,"{'type': 'Point', 'coordinates': [-73.64867, 43.303196]}",824,783,2183
